param_name,biome,forcing,criteria,variable,measure,x
default,Tropical rain forest,AF2095,Q2M_iav_Tropical rain forest,Q2M,iav,7.889263801264203e-06
default,Tropical seasonal forest/savanna,AF2095,Q2M_mean_Tropical seasonal forest/savanna,Q2M,mean,0.00465833309343691
default,Tropical seasonal forest/savanna,AF2095,Q2M_iav_Tropical seasonal forest/savanna,Q2M,iav,5.60992860420272e-05
default,Subtropical desert,AF2095,Q2M_mean_Subtropical desert,Q2M,mean,0.002326996820869367
default,Subtropical desert,AF2095,Q2M_iav_Subtropical desert,Q2M,iav,4.725152933763363e-05
default,Temperate rain forest,AF2095,Q2M_mean_Temperate rain forest,Q2M,mean,1.6869738780130598e-05
default,Temperate rain forest,AF2095,Q2M_iav_Temperate rain forest,Q2M,iav,2.2711579872851312e-07
default,Temperate seasonal forest,AF2095,Q2M_mean_Temperate seasonal forest,Q2M,mean,0.0006647293213292096
default,Temperate seasonal forest,AF2095,Q2M_iav_Temperate seasonal forest,Q2M,iav,8.590792425987429e-06
default,Woodland/shrubland,AF2095,Q2M_mean_Woodland/shrubland,Q2M,mean,0.0010041578218348177
default,Woodland/shrubland,AF2095,Q2M_iav_Woodland/shrubland,Q2M,iav,2.200876949795403e-05
default,Temperate grassland/desert,AF2095,Q2M_mean_Temperate grassland/desert,Q2M,mean,0.0004121714080427709
default,Temperate grassland/desert,AF2095,Q2M_iav_Temperate grassland/desert,Q2M,iav,6.985040505346528e-06
default,Boreal forest,AF2095,Q2M_mean_Boreal forest,Q2M,mean,0.00045980860023287027
default,Boreal forest,AF2095,Q2M_iav_Boreal forest,Q2M,iav,7.212586756984875e-06
default,Tundra,AF2095,Q2M_mean_Tundra,Q2M,mean,0.00030877722221155405
default,Tundra,AF2095,Q2M_iav_Tundra,Q2M,iav,5.728929464759209e-06
default,Ice sheet,AF2095,U10_mean_Ice sheet,U10,mean,0.06459170077282353
default,Ice sheet,AF2095,U10_iav_Ice sheet,U10,iav,0.0017153236665322104
default,Tropical rain forest,AF2095,U10_mean_Tropical rain forest,U10,mean,0.054417626642268825
default,Tropical rain forest,AF2095,U10_iav_Tropical rain forest,U10,iav,0.001907176166026587
default,Tropical seasonal forest/savanna,AF2095,U10_mean_Tropical seasonal forest/savanna,U10,mean,0.5171804343857744
default,Tropical seasonal forest/savanna,AF2095,U10_iav_Tropical seasonal forest/savanna,U10,iav,0.005339665326333866
default,Subtropical desert,AF2095,U10_mean_Subtropical desert,U10,mean,0.6386792872441733
default,Subtropical desert,AF2095,U10_iav_Subtropical desert,U10,iav,0.0035342889961393984
default,Temperate rain forest,AF2095,U10_mean_Temperate rain forest,U10,mean,0.006814818111691675
default,Temperate rain forest,AF2095,U10_iav_Temperate rain forest,U10,iav,0.0005825674166211002
default,Temperate seasonal forest,AF2095,U10_mean_Temperate seasonal forest,U10,mean,0.22205057870333147
default,Temperate seasonal forest,AF2095,U10_iav_Temperate seasonal forest,U10,iav,0.0019469517377520506
default,Woodland/shrubland,AF2095,U10_mean_Woodland/shrubland,U10,mean,0.40259760573545156
default,Woodland/shrubland,AF2095,U10_iav_Woodland/shrubland,U10,iav,0.00467338878255452
default,Temperate grassland/desert,AF2095,U10_mean_Temperate grassland/desert,U10,mean,0.2235087916796516
default,Temperate grassland/desert,AF2095,U10_iav_Temperate grassland/desert,U10,iav,0.003399580664980851
default,Boreal forest,AF2095,U10_mean_Boreal forest,U10,mean,0.26096878017182573
default,Boreal forest,AF2095,U10_iav_Boreal forest,U10,iav,0.0038976252923100495
default,Tundra,AF2095,U10_mean_Tundra,U10,mean,0.270506406504122
default,Tundra,AF2095,U10_iav_Tundra,U10,iav,0.001953931800038517
default,Ice sheet,AF2095,TAUX_mean_Ice sheet,TAUX,mean,-0.0005806999365792053
default,Ice sheet,AF2095,TAUX_iav_Ice sheet,TAUX,iav,3.1413233123495875e-05
default,Tropical rain forest,AF2095,TAUX_mean_Tropical rain forest,TAUX,mean,-0.00344994408931895
default,Tropical rain forest,AF2095,TAUX_iav_Tropical rain forest,TAUX,iav,0.0004814374968619696
default,Tropical seasonal forest/savanna,AF2095,TAUX_mean_Tropical seasonal forest/savanna,TAUX,mean,-0.017409200027915312
default,Tropical seasonal forest/savanna,AF2095,TAUX_iav_Tropical seasonal forest/savanna,TAUX,iav,0.00029587608948097687
default,Subtropical desert,AF2095,TAUX_mean_Subtropical desert,TAUX,mean,-0.007900685440786663
default,Subtropical desert,AF2095,TAUX_iav_Subtropical desert,TAUX,iav,0.00022458805564022272
default,Temperate rain forest,AF2095,TAUX_mean_Temperate rain forest,TAUX,mean,-0.0005839783277130541
default,Temperate rain forest,AF2095,TAUX_iav_Temperate rain forest,TAUX,iav,0.00011865992684874842
default,Temperate seasonal forest,AF2095,TAUX_mean_Temperate seasonal forest,TAUX,mean,-0.011145374151077206
default,Temperate seasonal forest,AF2095,TAUX_iav_Temperate seasonal forest,TAUX,iav,0.0002560732260879216
default,Woodland/shrubland,AF2095,TAUX_mean_Woodland/shrubland,TAUX,mean,-0.010352703334918976
default,Woodland/shrubland,AF2095,TAUX_iav_Woodland/shrubland,TAUX,iav,0.0005907628004985047
default,Temperate grassland/desert,AF2095,TAUX_mean_Temperate grassland/desert,TAUX,mean,-0.0033559650143409328
default,Temperate grassland/desert,AF2095,TAUX_iav_Temperate grassland/desert,TAUX,iav,0.00014059884670825787
default,Boreal forest,AF2095,TAUX_mean_Boreal forest,TAUX,mean,-0.009102246614586772
default,Boreal forest,AF2095,TAUX_iav_Boreal forest,TAUX,iav,0.00024806724319998894
default,Tundra,AF2095,TAUX_mean_Tundra,TAUX,mean,-0.004088498279084385
default,Tundra,AF2095,TAUX_iav_Tundra,TAUX,iav,0.00011127433140550134
default,Ice sheet,AF2095,TAUY_mean_Ice sheet,TAUY,mean,-0.0005806999365792053
default,Ice sheet,AF2095,TAUY_iav_Ice sheet,TAUY,iav,3.1413233123495875e-05
default,Tropical rain forest,AF2095,TAUY_mean_Tropical rain forest,TAUY,mean,-0.00344994408931895
default,Tropical rain forest,AF2095,TAUY_iav_Tropical rain forest,TAUY,iav,0.0004814374968619696
default,Tropical seasonal forest/savanna,AF2095,TAUY_mean_Tropical seasonal forest/savanna,TAUY,mean,-0.017409200027915312
default,Tropical seasonal forest/savanna,AF2095,TAUY_iav_Tropical seasonal forest/savanna,TAUY,iav,0.00029587608948097687
default,Subtropical desert,AF2095,TAUY_mean_Subtropical desert,TAUY,mean,-0.007900685440786663
default,Subtropical desert,AF2095,TAUY_iav_Subtropical desert,TAUY,iav,0.00022458805564022272
default,Temperate rain forest,AF2095,TAUY_mean_Temperate rain forest,TAUY,mean,-0.0005839783277130541
default,Temperate rain forest,AF2095,TAUY_iav_Temperate rain forest,TAUY,iav,0.00011865992684874842
default,Temperate seasonal forest,AF2095,TAUY_mean_Temperate seasonal forest,TAUY,mean,-0.011145374151077206
default,Temperate seasonal forest,AF2095,TAUY_iav_Temperate seasonal forest,TAUY,iav,0.0002560732260879216
default,Woodland/shrubland,AF2095,TAUY_mean_Woodland/shrubland,TAUY,mean,-0.010352703334918976
default,Woodland/shrubland,AF2095,TAUY_iav_Woodland/shrubland,TAUY,iav,0.0005907628004985047
default,Temperate grassland/desert,AF2095,TAUY_mean_Temperate grassland/desert,TAUY,mean,-0.0033559650143409328
default,Temperate grassland/desert,AF2095,TAUY_iav_Temperate grassland/desert,TAUY,iav,0.00014059884670825787
default,Boreal forest,AF2095,TAUY_mean_Boreal forest,TAUY,mean,-0.009102246614586772
default,Boreal forest,AF2095,TAUY_iav_Boreal forest,TAUY,iav,0.00024806724319998894
default,Tundra,AF2095,TAUY_mean_Tundra,TAUY,mean,-0.004088498279084385
default,Tundra,AF2095,TAUY_iav_Tundra,TAUY,iav,0.00011127433140550134
default,Ice sheet,AF2095,GPP_mean_Ice sheet,GPP,mean,5.281083740404859e-09
default,Ice sheet,AF2095,GPP_iav_Ice sheet,GPP,iav,8.512152944230294e-10
default,Tropical rain forest,AF2095,GPP_mean_Tropical rain forest,GPP,mean,2.8809600502404427e-06
default,Tropical rain forest,AF2095,GPP_iav_Tropical rain forest,GPP,iav,4.4065270449276246e-08
default,Tropical seasonal forest/savanna,AF2095,GPP_mean_Tropical seasonal forest/savanna,GPP,mean,1.298990947732376e-05
default,Tropical seasonal forest/savanna,AF2095,GPP_iav_Tropical seasonal forest/savanna,GPP,iav,1.5358068458738645e-07
default,Subtropical desert,AF2095,GPP_mean_Subtropical desert,GPP,mean,1.7853197468655096e-06
default,Subtropical desert,AF2095,GPP_iav_Subtropical desert,GPP,iav,1.455643792450748e-07
default,Temperate rain forest,AF2095,GPP_mean_Temperate rain forest,GPP,mean,1.1251198293857006e-07
default,Temperate rain forest,AF2095,GPP_iav_Temperate rain forest,GPP,iav,7.178041475196429e-10
default,Temperate seasonal forest,AF2095,GPP_mean_Temperate seasonal forest,GPP,mean,3.484195248363143e-06
default,Temperate seasonal forest,AF2095,GPP_iav_Temperate seasonal forest,GPP,iav,6.726621951618514e-08
default,Woodland/shrubland,AF2095,GPP_mean_Woodland/shrubland,GPP,mean,3.7719570436279807e-06
default,Woodland/shrubland,AF2095,GPP_iav_Woodland/shrubland,GPP,iav,1.8476419627545146e-07
default,Temperate grassland/desert,AF2095,GPP_mean_Temperate grassland/desert,GPP,mean,5.692368443906592e-07
default,Temperate grassland/desert,AF2095,GPP_iav_Temperate grassland/desert,GPP,iav,5.487888497758365e-08
default,Boreal forest,AF2095,GPP_mean_Boreal forest,GPP,mean,3.296744895063858e-06
default,Boreal forest,AF2095,GPP_iav_Boreal forest,GPP,iav,5.3400817833301796e-08
default,Tundra,AF2095,GPP_mean_Tundra,GPP,mean,2.035157033036965e-06
default,Tundra,AF2095,GPP_iav_Tundra,GPP,iav,4.5708797279151024e-08
default,Ice sheet,AF2095,HR_mean_Ice sheet,HR,mean,3.5524001282981266e-09
default,Ice sheet,AF2095,HR_iav_Ice sheet,HR,iav,4.6441161373628336e-10
default,Tropical rain forest,AF2095,HR_mean_Tropical rain forest,HR,mean,1.1849457337858514e-06
default,Tropical rain forest,AF2095,HR_iav_Tropical rain forest,HR,iav,3.065643092534087e-08
default,Tropical seasonal forest/savanna,AF2095,HR_mean_Tropical seasonal forest/savanna,HR,mean,4.933687101115537e-06
default,Tropical seasonal forest/savanna,AF2095,HR_iav_Tropical seasonal forest/savanna,HR,iav,6.363732331111594e-08
default,Subtropical desert,AF2095,HR_mean_Subtropical desert,HR,mean,5.567628956411667e-07
default,Subtropical desert,AF2095,HR_iav_Subtropical desert,HR,iav,3.036618236788864e-08
default,Temperate rain forest,AF2095,HR_mean_Temperate rain forest,HR,mean,4.7606790786257437e-08
default,Temperate rain forest,AF2095,HR_iav_Temperate rain forest,HR,iav,6.326871122792644e-10
default,Temperate seasonal forest,AF2095,HR_mean_Temperate seasonal forest,HR,mean,1.453596785337406e-06
default,Temperate seasonal forest,AF2095,HR_iav_Temperate seasonal forest,HR,iav,3.9951333953950874e-08
default,Woodland/shrubland,AF2095,HR_mean_Woodland/shrubland,HR,mean,1.4860020342659751e-06
default,Woodland/shrubland,AF2095,HR_iav_Woodland/shrubland,HR,iav,6.591429347663062e-08
default,Temperate grassland/desert,AF2095,HR_mean_Temperate grassland/desert,HR,mean,2.3730552459218076e-07
default,Temperate grassland/desert,AF2095,HR_iav_Temperate grassland/desert,HR,iav,1.572666297657042e-08
default,Boreal forest,AF2095,HR_mean_Boreal forest,HR,mean,1.5316027167079978e-06
default,Boreal forest,AF2095,HR_iav_Boreal forest,HR,iav,4.661178935692781e-08
default,Tundra,AF2095,HR_mean_Tundra,HR,mean,1.0927509146157878e-06
default,Tundra,AF2095,HR_iav_Tundra,HR,iav,5.316975907987622e-08
default,Ice sheet,AF2095,AR_mean_Ice sheet,AR,mean,1.7448156558609734e-09
default,Ice sheet,AF2095,AR_iav_Ice sheet,AR,iav,2.1416121965342915e-10
default,Tropical rain forest,AF2095,AR_mean_Tropical rain forest,AR,mean,1.6971982551780253e-06
default,Tropical rain forest,AF2095,AR_iav_Tropical rain forest,AR,iav,1.5759298529889295e-08
default,Tropical seasonal forest/savanna,AF2095,AR_mean_Tropical seasonal forest/savanna,AR,mean,7.811177478849502e-06
default,Tropical seasonal forest/savanna,AF2095,AR_iav_Tropical seasonal forest/savanna,AR,iav,7.765191781312256e-08
default,Subtropical desert,AF2095,AR_mean_Subtropical desert,AR,mean,1.1692261903072516e-06
default,Subtropical desert,AF2095,AR_iav_Subtropical desert,AR,iav,8.521273716153425e-08
default,Temperate rain forest,AF2095,AR_mean_Temperate rain forest,AR,mean,6.486327731194522e-08
default,Temperate rain forest,AF2095,AR_iav_Temperate rain forest,AR,iav,4.4218425708144285e-10
default,Temperate seasonal forest,AF2095,AR_mean_Temperate seasonal forest,AR,mean,1.9815183891296025e-06
default,Temperate seasonal forest,AF2095,AR_iav_Temperate seasonal forest,AR,iav,4.427823897148718e-08
default,Woodland/shrubland,AF2095,AR_mean_Woodland/shrubland,AR,mean,2.2178542753856827e-06
default,Woodland/shrubland,AF2095,AR_iav_Woodland/shrubland,AR,iav,1.2145101886204034e-07
default,Temperate grassland/desert,AF2095,AR_mean_Temperate grassland/desert,AR,mean,3.18828652669031e-07
default,Temperate grassland/desert,AF2095,AR_iav_Temperate grassland/desert,AR,iav,3.072818116268548e-08
default,Boreal forest,AF2095,AR_mean_Boreal forest,AR,mean,1.6999969492023529e-06
default,Boreal forest,AF2095,AR_iav_Boreal forest,AR,iav,2.7195985509439694e-08
default,Tundra,AF2095,AR_mean_Tundra,AR,mean,9.337608396485923e-07
default,Tundra,AF2095,AR_iav_Tundra,AR,iav,2.6712719486179378e-08
default,Ice sheet,AF2095,ALBEDO_allSW_mean_Ice sheet,ALBEDO_allSW,mean,0.009757936503357633
default,Ice sheet,AF2095,ALBEDO_allSW_iav_Ice sheet,ALBEDO_allSW,iav,0.00011142395708945093
default,Tropical rain forest,AF2095,ALBEDO_allSW_mean_Tropical rain forest,ALBEDO_allSW,mean,0.0055222019315480896
default,Tropical rain forest,AF2095,ALBEDO_allSW_iav_Tropical rain forest,ALBEDO_allSW,iav,3.896431505024904e-06
default,Tropical seasonal forest/savanna,AF2095,ALBEDO_allSW_mean_Tropical seasonal forest/savanna,ALBEDO_allSW,mean,0.04286323277985425
default,Tropical seasonal forest/savanna,AF2095,ALBEDO_allSW_iav_Tropical seasonal forest/savanna,ALBEDO_allSW,iav,7.81382045325342e-05
default,Subtropical desert,AF2095,ALBEDO_allSW_mean_Subtropical desert,ALBEDO_allSW,mean,0.06355030913712525
default,Subtropical desert,AF2095,ALBEDO_allSW_iav_Subtropical desert,ALBEDO_allSW,iav,0.0003212459133508532
default,Temperate rain forest,AF2095,ALBEDO_allSW_mean_Temperate rain forest,ALBEDO_allSW,mean,0.00039087495860522584
default,Temperate rain forest,AF2095,ALBEDO_allSW_iav_Temperate rain forest,ALBEDO_allSW,iav,2.2699379529751065e-06
default,Temperate seasonal forest,AF2095,ALBEDO_allSW_mean_Temperate seasonal forest,ALBEDO_allSW,mean,0.014921347722651288
default,Temperate seasonal forest,AF2095,ALBEDO_allSW_iav_Temperate seasonal forest,ALBEDO_allSW,iav,0.0002243705192641595
default,Woodland/shrubland,AF2095,ALBEDO_allSW_mean_Woodland/shrubland,ALBEDO_allSW,mean,0.028580557174188836
default,Woodland/shrubland,AF2095,ALBEDO_allSW_iav_Woodland/shrubland,ALBEDO_allSW,iav,0.000633531370434218
default,Temperate grassland/desert,AF2095,ALBEDO_allSW_mean_Temperate grassland/desert,ALBEDO_allSW,mean,0.015327140128076438
default,Temperate grassland/desert,AF2095,ALBEDO_allSW_iav_Temperate grassland/desert,ALBEDO_allSW,iav,0.00031485221618295865
default,Boreal forest,AF2095,ALBEDO_allSW_mean_Boreal forest,ALBEDO_allSW,mean,0.025179875531027112
default,Boreal forest,AF2095,ALBEDO_allSW_iav_Boreal forest,ALBEDO_allSW,iav,0.00033780203405238467
default,Tundra,AF2095,ALBEDO_allSW_mean_Tundra,ALBEDO_allSW,mean,0.034191788703552876
default,Tundra,AF2095,ALBEDO_allSW_iav_Tundra,ALBEDO_allSW,iav,0.00036113497727887224
default,Ice sheet,AF2095,ET_mean_Ice sheet,ET,mean,1.4017427495151913e-09
default,Ice sheet,AF2095,ET_iav_Ice sheet,ET,iav,4.273359647122617e-09
default,Tropical rain forest,AF2095,ET_mean_Tropical rain forest,ET,mean,1.4144832112247131e-06
default,Tropical rain forest,AF2095,ET_iav_Tropical rain forest,ET,iav,4.404305075055841e-08
default,Tropical seasonal forest/savanna,AF2095,ET_mean_Tropical seasonal forest/savanna,ET,mean,8.121206890784622e-06
default,Tropical seasonal forest/savanna,AF2095,ET_iav_Tropical seasonal forest/savanna,ET,iav,1.1249231105363201e-07
default,Subtropical desert,AF2095,ET_mean_Subtropical desert,ET,mean,1.688135725714004e-06
default,Subtropical desert,AF2095,ET_iav_Subtropical desert,ET,iav,1.2958726178396055e-07
default,Temperate rain forest,AF2095,ET_mean_Temperate rain forest,ET,mean,3.5299350227586844e-08
default,Temperate rain forest,AF2095,ET_iav_Temperate rain forest,ET,iav,9.087113986904699e-10
default,Temperate seasonal forest,AF2095,ET_mean_Temperate seasonal forest,ET,mean,1.4905808041427179e-06
default,Temperate seasonal forest,AF2095,ET_iav_Temperate seasonal forest,ET,iav,1.889370960783981e-08
default,Woodland/shrubland,AF2095,ET_mean_Woodland/shrubland,ET,mean,2.0980756404430495e-06
default,Woodland/shrubland,AF2095,ET_iav_Woodland/shrubland,ET,iav,6.177818984560919e-08
default,Temperate grassland/desert,AF2095,ET_mean_Temperate grassland/desert,ET,mean,5.213330669226455e-07
default,Temperate grassland/desert,AF2095,ET_iav_Temperate grassland/desert,ET,iav,2.8480626776999276e-08
default,Boreal forest,AF2095,ET_mean_Boreal forest,ET,mean,1.0614761372420029e-06
default,Boreal forest,AF2095,ET_iav_Boreal forest,ET,iav,3.600129526984515e-08
default,Tundra,AF2095,ET_mean_Tundra,ET,mean,6.318867999587182e-07
default,Tundra,AF2095,ET_iav_Tundra,ET,iav,2.0889819715792328e-08
